Legendary_first,Legendary_second,first_winner,HP_diff,Attack_diff,Defense_diff,Sp_Atk_diff,Sp_Def_diff,Height_diff,Weight_diff,Experience_diff,Normal_first,Fire_first,Water_first,Grass_first,Flying_first,Fighting_first,Poison_first,Electric_first,Ground_first,Rock_first,Psychic_first,Ice_first,Bug_first,Ghost_first,Steel_first,Dragon_first,Dark_first,Fairy_first,Normal_second,Fire_second,Water_second,Grass_second,Flying_second,Fighting_second,Poison_second,Electric_second,Ground_second,Rock_second,Psychic_second,Ice_second,Bug_second,Ghost_second,Steel_second,Dragon_second,Dark_second,Fairy_second,First_pokemon_attacks_first,Second_pokemon_attacks_first
0,0,1,0.4777777777777778,0.5508196721311476,0.4928909952606635,0.45774647887323944,0.424757281553398,0.49473684210526314,0.48391173837484863,0.493368700265252,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.5888888888888889,0.6065573770491803,0.45023696682464454,0.45774647887323944,0.5946601941747572,0.519298245614035,0.5120859444941809,0.5950486295313882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0.5222222222222223,0.5081967213114754,0.47393364928909953,0.352112676056338,0.4611650485436893,0.4842105263157895,0.4728527041971668,0.4641909814323607,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0.47555555555555556,0.3901639344262295,0.31516587677725116,0.5105633802816901,0.49757281553398053,0.5157894736842106,0.46553267681289173,0.48010610079575594,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.5444444444444444,0.5245901639344261,0.5924170616113744,0.5809859154929577,0.6432038834951456,0.5403508771929825,0.5460529780399179,0.601237842617153,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0.4444444444444444,0.30163934426229505,0.45023696682464454,0.5809859154929577,0.37621359223300965,0.4982456140350877,0.49339091052714734,0.5083996463306808,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.48,0.4262295081967213,0.44549763033175355,0.5140845070422535,0.47087378640776695,0.49122807017543857,0.5005529517088841,0.493368700265252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.5066666666666667,0.360655737704918,0.4597156398104265,0.47535211267605637,0.4927184466019417,0.5157894736842106,0.5081362894307231,0.47480106100795755,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0,0,0.5333333333333333,0.5245901639344261,0.4028436018957346,0.4225352112676056,0.4611650485436893,0.4842105263157895,0.49444415187740276,0.4818744473916888,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0.5,0.5278688524590164,0.533175355450237,0.5809859154929577,0.49757281553398053,0.5298245614035088,0.5755437358470694,0.5313881520778072,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0,0,0.3111111111111111,0.4327868852459016,0.466824644549763,0.44366197183098594,0.45873786407766987,0.47017543859649125,0.4933382484596346,0.41114058355437666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.45555555555555555,0.4557377049180328,0.485781990521327,0.5070422535211268,0.47330097087378636,0.4842105263157895,0.4811206487966718,0.4394341290893015,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0.5444444444444444,0.540983606557377,0.45023696682464454,0.5985915492957746,0.6917475728155339,0.5263157894736842,0.5765443151298121,0.6100795755968169,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0.4777777777777778,0.19672131147540983,0.47393364928909953,0.352112676056338,0.4368932038834951,0.44912280701754387,0.4736426352098584,0.4182139699381079,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0.4444444444444444,0.34098360655737703,0.36492890995260663,0.5105633802816901,0.47330097087378636,0.47719298245614034,0.4714834904418348,0.40141467727674623,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0.49333333333333335,0.6295081967213114,0.542654028436019,0.5915492957746479,0.5048543689320388,0.5368421052631579,0.5344146611195956,0.5862068965517241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.4533333333333333,0.43934426229508194,0.3625592417061611,0.5774647887323944,0.44417475728155337,0.47719298245614034,0.49086313128653436,0.4907161803713528,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,0.5466666666666666,0.721311475409836,0.5924170616113744,0.528169014084507,0.5703883495145631,0.5473684210526316,0.5681710463952815,0.6480990274093722,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.5511111111111111,0.5737704918032787,0.5687203791469194,0.528169014084507,0.49757281553398053,0.519298245614035,0.5146663858023066,0.5685234305923961,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.5555555555555556,0.3770491803278688,0.580568720379147,0.38732394366197187,0.6310679611650485,0.512280701754386,0.4748012006951393,0.623342175066313,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.54,0.7049180327868853,0.5687203791469194,0.5985915492957746,0.5339805825242718,0.5403508771929825,0.5286744957607036,0.5932802829354553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,1,0.5955555555555556,0.5967213114754099,0.6042654028436019,0.647887323943662,0.5776699029126213,0.5087719298245614,0.5043972826373164,0.6047745358090185,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0.4666666666666667,0.5147540983606557,0.6706161137440758,0.4471830985915493,0.5533980582524272,0.5017543859649123,0.527199957870346,0.5101679929266136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0.5222222222222223,0.360655737704918,0.47393364928909953,0.6866197183098591,0.7766990291262135,0.5578947368421052,0.606614355679604,0.6003536693191865,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0.49333333333333335,0.39999999999999997,0.3909952606635071,0.4366197183098592,0.40776699029126207,0.4807017543859649,0.4605824424666913,0.35455349248452694,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5444444444444444,0.5868852459016394,0.6279620853080569,0.4823943661971831,0.49757281553398053,0.5087719298245614,0.5415767023013324,0.5163572060123784,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.4444444444444444,0.4491803278688524,0.46208530805687204,0.528169014084507,0.49757281553398053,0.5017543859649123,0.5016588551266523,0.4969053934571176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.6333333333333333,0.7672131147540984,0.6042654028436019,0.6161971830985915,0.5461165048543689,0.5649122807017544,0.6626994575807047,0.6648983200707339,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,1,0.5133333333333333,0.6393442622950819,0.4976303317535545,0.44014084507042256,0.4126213592233009,0.4842105263157895,0.48917794512612567,0.5817860300618921,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0.46,0.5016393442622951,0.6090047393364929,0.43309859154929575,0.4902912621359223,0.4982456140350877,0.5036600136921376,0.45800176834659595,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0.3666666666666667,0.24590163934426226,0.8649289099526066,0.3345070422535211,0.9223300970873786,0.47017543859649125,0.4865448417504872,0.519893899204244,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.4288888888888889,0.24590163934426226,0.5687203791469194,0.6161971830985915,0.6067961165048543,0.519298245614035,0.4773289799357523,0.4942528735632184,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.34444444444444444,0.1147540983606557,0.35545023696682465,0.3345070422535211,0.4004854368932038,0.49122807017543857,0.4423087050397599,0.3801945181255526,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.45555555555555555,0.6721311475409836,0.556872037914692,0.44014084507042256,0.4611650485436893,0.5017543859649123,0.4991837379535521,0.5075154730327144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0.58,0.419672131147541,0.4786729857819905,0.6830985915492958,0.5242718446601942,0.5298245614035088,0.5371004265627469,0.5384615384615384,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,0,1,0.46,0.39999999999999997,0.490521327014218,0.5246478873239436,0.5461165048543689,0.49122807017543857,0.49265364158196856,0.4995579133510168,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0.4666666666666667,0.4918032786885246,0.43838862559241704,0.2112676056338028,0.4368932038834951,0.4175438596491228,0.3503607351624625,0.39434129089301506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0.3666666666666667,0.46557377049180326,0.5023696682464455,0.3485915492957746,0.4951456310679611,0.48771929824561405,0.49402285533730056,0.41644562334217505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.4622222222222222,0.3475409836065574,0.45734597156398105,0.3415492957746479,0.43932038834951453,0.4982456140350877,0.5002369793038075,0.40848806366047746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5,0.39344262295081966,0.4146919431279621,0.3345070422535211,0.4004854368932038,0.4842105263157895,0.5194059718784559,0.41114058355437666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,0,0,0.4866666666666667,0.5540983606557377,0.7796208530805687,0.2605633802816901,0.6043689320388349,0.49122807017543857,0.594238769814103,0.5711759504862953,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0.5044444444444445,0.4918032786885246,0.5213270142180094,0.29929577464788737,0.424757281553398,0.5157894736842106,0.5082942756332613,0.4288240495137047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5222222222222223,0.39344262295081966,0.5450236966824644,0.5985915492957746,0.5339805825242718,0.48771929824561405,0.49497077255253047,0.5809018567639257,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.5111111111111111,0.4327868852459016,0.5402843601895735,0.40492957746478875,0.4611650485436893,0.47017543859649125,0.4848596555900785,0.47745358090185674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.5555555555555556,0.5573770491803278,0.46208530805687204,0.4612676056338028,0.44174757281553395,0.5052631578947369,0.6067196798146296,0.4995579133510168,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.7111111111111111,0.47540983606557374,0.556872037914692,0.2640845070422535,0.4611650485436893,0.48771929824561405,0.49570804149770925,0.4986737400530504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.6555555555555556,0.7704918032786885,0.6635071090047393,0.36971830985915494,0.558252427184466,0.5578947368421052,0.6268892516720207,0.601237842617153,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0.4888888888888889,0.29508196721311475,0.485781990521327,0.27112676056338025,0.47330097087378636,0.4842105263157895,0.4918110485017642,0.44916003536693194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.5222222222222223,0.6721311475409836,0.5402843601895735,0.3345070422535211,0.5048543689320388,0.5333333333333333,0.5378903575754385,0.5384615384615384,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0.5555555555555556,0.7049180327868853,0.556872037914692,0.545774647887324,0.5097087378640777,0.5368421052631579,0.5290957923008057,0.53315649867374,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.5422222222222223,0.5704918032786885,0.5165876777251185,0.619718309859155,0.4805825242718446,0.5157894736842106,0.5324661646216231,0.6021220159151194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0.42666666666666664,0.40655737704918027,0.4146919431279621,0.3943661971830986,0.43203883495145623,0.49473684210526314,0.43419874664279323,0.3519009725906278,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0.5666666666666667,0.6,0.5876777251184834,0.5563380281690141,0.529126213592233,0.512280701754386,0.509294854916004,0.5950486295313882,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,1,0.6466666666666667,0.6426229508196721,0.509478672985782,0.7077464788732395,0.529126213592233,0.6807017543859649,0.5802833219232187,0.6339522546419099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0.7222222222222222,0.5081967213114754,0.5924170616113744,0.36971830985915494,0.49757281553398053,0.4982456140350877,0.4968666069829902,0.5764809902740937,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0.4888888888888889,0.5737704918032787,0.44549763033175355,0.2359154929577465,0.3980582524271844,0.47719298245614034,0.495760703565222,0.35013262599469497,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0.44666666666666666,0.4131147540983606,0.2819905213270142,0.5492957746478874,0.28883495145631066,0.48771929824561405,0.4444151877402707,0.40141467727674623,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0.4533333333333333,0.33114754098360655,0.3909952606635071,0.19366197183098594,0.36407766990291257,0.4421052631578947,0.4093949128442783,0.3165340406719717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0.4222222222222222,0.5868852459016394,0.6777251184834123,0.6830985915492958,0.5728155339805825,0.5473684210526316,0.5115066617515404,0.5879752431476569,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0.4888888888888889,0.4590163934426229,0.6042654028436019,0.36971830985915494,0.5218446601941747,0.5052631578947369,0.5490547158881458,0.497789566755084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5,0.4852459016393442,0.5616113744075829,0.5915492957746479,0.5776699029126213,0.5017543859649123,0.5011848965190374,0.5137046861184792,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0.5555555555555556,0.48196721311475405,0.6113744075829384,0.49295774647887325,0.5946601941747572,0.519298245614035,0.5136131444520512,0.5782493368700266,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.4888888888888889,0.6229508196721312,0.6398104265402844,0.47535211267605637,0.6674757281553397,0.5333333333333333,0.5224603717941967,0.5870910698496905,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.5688888888888889,0.580327868852459,0.5213270142180094,0.545774647887324,0.5242718446601942,0.5368421052631579,0.524461530359682,0.5844385499557914,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.7555555555555555,0.32131147540983607,0.481042654028436,0.38028169014084506,0.45631067961165045,0.48771929824561405,0.4862815314129233,0.484526967285588,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0.3888888888888889,0.2426229508196721,0.4028436018957346,0.15492957746478875,0.4004854368932038,0.43508771929824563,0.4704302490915794,0.3085764809902741,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.6,0.5147540983606557,0.5497630331753555,0.693661971830986,0.6966019417475727,0.512280701754386,0.5070830480804677,0.6065428824049514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.45111111111111113,0.40983606557377045,0.4976303317535545,0.38732394366197187,0.38834951456310673,0.45964912280701753,0.4562641529306441,0.39964633068081346,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0.3422222222222222,0.24590163934426226,0.35545023696682465,0.31690140845070425,0.2815533980582524,0.3263157894736842,0.38727684448891464,0.2723253757736517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0.4666666666666667,0.4590163934426229,0.4976303317535545,0.40492957746478875,0.48543689320388345,0.49122807017543857,0.5015535309916268,0.4403183023872679,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.4222222222222222,0.4983606557377049,0.5023696682464455,0.4014084507042254,0.45873786407766987,0.5087719298245614,0.49786718626573284,0.484526967285588,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.6111111111111112,0.40327868852459015,0.4928909952606635,0.4154929577464789,0.4805825242718446,0.4982456140350877,0.503344041287061,0.4907161803713528,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.4666666666666667,0.360655737704918,0.43838862559241704,0.44014084507042256,0.4004854368932038,0.4666666666666667,0.4789088419611354,0.5163572060123784,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0.4888888888888889,0.3836065573770492,0.481042654028436,0.6690140845070423,0.47330097087378636,0.5157894736842106,0.5084522618357997,0.45534924845269675,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0.5288888888888889,0.6327868852459015,0.6279620853080569,0.5915492957746479,0.6189320388349514,0.47719298245614034,0.4948654484175049,0.5985853227232537,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0.4111111111111111,0.2622950819672131,0.45023696682464454,0.704225352112676,0.4004854368932038,0.47719298245614034,0.48865132445099796,0.45977011494252873,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0.4688888888888889,0.5245901639344261,0.30805687203791465,0.40492957746478875,0.30339805825242716,0.5157894736842106,0.5063984412028016,0.41025641025641024,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0.4888888888888889,0.6459016393442623,0.509478672985782,0.545774647887324,0.47330097087378636,0.4807017543859649,0.4776976144083417,0.47303271441202477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.4444444444444444,0.360655737704918,0.35545023696682465,0.6161971830985915,0.4368932038834951,0.4842105263157895,0.4845436831850019,0.4677276746242263,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.4444444444444444,0.4524590163934426,0.4312796208530806,0.28169014084507044,0.3519417475728155,0.44912280701754387,0.4557375322555164,0.39610963748894784,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,1,0.4955555555555556,0.6295081967213114,0.5710900473933649,0.4823943661971831,0.5461165048543689,0.5228070175438596,0.5139291168571278,0.5623342175066313,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0.5244444444444445,0.5540983606557377,0.45023696682464454,0.4225352112676056,0.558252427184466,0.5473684210526316,0.4977618621307073,0.5004420866489832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.47333333333333333,0.44590163934426225,0.47393364928909953,0.6619718309859155,0.5752427184466019,0.5017543859649123,0.5083469377007742,0.5764809902740937,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0,0,0.5711111111111111,0.6032786885245901,0.4786729857819905,0.4612676056338028,0.4490291262135922,0.49473684210526314,0.531570909473906,0.497789566755084,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5288888888888889,0.42950819672131146,0.5402843601895735,0.426056338028169,0.5364077669902912,0.48771929824561405,0.4963926483753753,0.4969053934571176,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0.4888888888888889,0.360655737704918,0.6848341232227488,0.528169014084507,0.6626213592233009,0.512280701754386,0.5708041497709201,0.583554376657825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0.5333333333333333,0.5737704918032787,0.533175355450237,0.47535211267605637,0.48543689320388345,0.512280701754386,0.5074516825530571,0.5004420866489832,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0.43777777777777777,0.30491803278688523,0.42417061611374407,0.27464788732394363,0.4368932038834951,0.43859649122807015,0.47048291115909213,0.33156498673740054,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5,0.2622950819672131,0.509478672985782,0.44014084507042256,0.5703883495145631,0.44912280701754387,0.457422718415925,0.4792219274977896,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
