First_pokemon_id,Second_pokemon_id,Winner,Name_first,Type 1_first,Type 2_first,HP_first,Attack_first,Defense_first,Sp. Atk_first,Sp. Def_first,Speed_first,Generation_first,Legendary_first,height_first,weight_first,base_experience_first,Name_second,Type 1_second,Type 2_second,HP_second,Attack_second,Defense_second,Sp. Atk_second,Sp. Def_second,Speed_second,Generation_second,Legendary_second,height_second,weight_second,base_experience_second
572,265,572,Simisage,Grass,Normal,75,98,63,98,63,101,5,False,11,305,174,Suicune,Water,Normal,100,75,115,90,115,85,2,True,20,1870,261
28,548,28,Fearow,Normal,Flying,65,90,65,61,61,100,1,False,12,380,155,Phione,Water,Normal,80,80,80,80,80,80,4,False,4,31,216
780,288,288,Trevenant,Ghost,Grass,85,110,76,65,82,56,6,False,15,710,166,Linoone,Normal,Normal,78,70,61,50,61,100,3,False,5,325,147
707,224,707,Reshiram,Dragon,Fire,100,120,100,150,120,90,5,True,32,3300,306,Steelix,Steel,Ground,75,85,200,55,65,30,2,False,92,4000,179
583,614,614,Zebstrika,Electric,Normal,75,100,63,80,63,116,5,False,16,795,174,Krookodile,Ground,Dark,95,117,80,65,70,92,5,False,15,963,234
490,542,542,Chatot,Normal,Flying,76,65,45,92,42,91,4,False,5,19,144,Palkia,Water,Dragon,90,120,100,150,120,100,4,True,42,3360,306
615,34,34,Darumaka,Fire,Normal,70,90,45,15,45,50,5,False,6,375,63,Sandslash,Ground,Normal,75,100,110,45,55,65,1,False,10,295,158
654,356,356,Frillish,Water,Ghost,55,40,50,65,85,40,5,False,12,330,67,Torkoal,Fire,Normal,70,85,140,85,70,20,3,False,5,804,165
759,443,443,Binacle,Rock,Water,42,52,67,39,56,50,6,False,5,310,61,Staravia,Normal,Flying,55,75,50,40,40,80,4,False,6,155,119
687,406,687,Bisharp,Dark,Steel,65,125,100,60,70,70,5,False,16,700,172,Luvdisc,Water,Normal,43,30,55,40,65,97,3,False,6,87,116
560,600,600,Emboar,Fire,Fighting,110,123,65,100,65,65,5,False,16,1500,238,Sawk,Fighting,Normal,75,125,75,30,75,85,5,False,14,510,163
449,694,694,Shinx,Electric,Normal,45,65,34,40,34,45,4,False,5,95,53,Durant,Bug,Steel,58,109,112,48,48,109,5,False,3,330,169
501,453,453,Hippowdon,Ground,Normal,108,112,118,68,72,47,4,False,20,3000,184,Roserade,Grass,Poison,60,70,65,125,105,90,4,False,9,145,232
679,309,679,Accelgor,Bug,Normal,80,70,40,100,60,145,5,False,8,253,173,Masquerain,Bug,Flying,70,60,62,80,82,60,3,False,8,36,159
647,567,647,Deerling,Normal,Grass,60,60,50,40,50,75,5,False,6,195,67,Herdier,Normal,Normal,65,80,65,35,65,60,5,False,9,147,130
642,604,604,Ducklett,Water,Flying,62,44,50,44,50,55,5,False,5,55,61,Venipede,Bug,Poison,30,45,59,30,39,57,5,False,4,53,52
585,757,757,Boldore,Rock,Normal,70,105,105,50,40,20,5,False,9,1020,137,Inkay,Dark,Psychic,53,54,53,37,46,45,6,False,4,35,58
401,557,557,Walrein,Ice,Water,110,80,90,95,90,65,3,False,14,1506,239,Serperior,Grass,Normal,75,75,95,75,95,113,5,False,33,630,238
707,777,707,Reshiram,Dragon,Fire,100,120,100,150,120,90,5,True,32,3300,306,Goodra,Dragon,Normal,90,100,70,110,150,80,6,False,20,1505,270
216,472,472,Misdreavus,Ghost,Normal,60,60,60,85,85,85,2,False,7,10,87,Ambipom,Normal,Normal,75,100,66,60,66,115,4,False,12,203,169
683,160,160,Druddigon,Dragon,Normal,77,120,90,60,90,48,5,False,16,1390,170,Dratini,Dragon,Normal,41,64,45,50,50,50,1,False,18,33,60
595,681,681,Conkeldurr,Fighting,Normal,105,140,95,55,65,45,5,False,14,870,227,Mienfoo,Fighting,Normal,45,85,50,55,50,65,5,False,9,200,70
482,580,580,Chingling,Psychic,Normal,45,30,50,65,50,45,4,False,2,6,57,Tranquill,Normal,Flying,62,77,62,50,42,65,5,False,6,150,125
789,179,179,Bergmite,Ice,Normal,55,69,85,32,35,28,6,False,10,995,61,Noctowl,Normal,Flying,100,50,50,76,96,70,2,False,16,408,158
529,2,2,Probopass,Rock,Steel,60,55,145,75,150,40,4,False,14,3400,184,Ivysaur,Grass,Poison,60,62,63,80,80,60,1,False,10,130,142
216,508,508,Misdreavus,Ghost,Normal,60,60,60,85,85,85,2,False,7,10,87,Lumineon,Water,Normal,69,69,76,69,86,91,4,False,12,240,161
645,417,645,Vanillish,Ice,Normal,51,65,65,80,75,59,5,False,11,410,138,Registeel,Steel,Normal,80,75,150,75,150,50,3,True,19,2050,261
409,110,110,Salamence,Dragon,Flying,95,135,80,110,80,100,3,False,15,1026,270,Electrode,Electric,Normal,60,50,70,80,80,140,1,False,12,666,172
133,576,133,Scyther,Bug,Flying,70,110,80,55,80,105,1,False,15,560,100,Simipour,Water,Normal,75,98,63,98,63,101,5,False,10,290,174
549,159,549,Manaphy,Water,Normal,100,100,100,100,100,100,4,False,3,14,270,Moltres,Fire,Flying,90,100,90,125,85,90,1,True,20,600,261
428,357,428,Jirachi,Steel,Psychic,100,100,100,100,100,100,3,True,3,11,270,Spoink,Psychic,Normal,60,25,35,70,80,60,3,False,7,306,66
759,402,759,Binacle,Rock,Water,42,52,67,39,56,50,6,False,5,310,61,Clamperl,Water,Normal,35,64,85,74,55,32,3,False,4,525,69
627,473,627,Carracosta,Water,Rock,74,108,133,83,65,32,5,False,12,810,173,Drifloon,Ghost,Flying,90,50,34,60,44,70,4,False,4,12,70
403,345,345,Huntail,Water,Normal,55,104,105,94,75,52,3,False,17,270,170,Roselia,Grass,Poison,50,60,45,100,80,65,3,False,3,20,140
107,652,107,Krabby,Water,Normal,30,105,90,25,25,50,1,False,4,65,65,Foongus,Grass,Poison,69,55,45,55,55,15,5,False,2,10,59
492,216,216,Gible,Dragon,Ground,58,70,45,40,45,42,4,False,7,205,60,Misdreavus,Ghost,Normal,60,60,60,85,85,85,2,False,7,10,87
208,689,689,Sunflora,Grass,Normal,75,75,55,105,85,30,2,False,8,85,149,Rufflet,Normal,Flying,70,83,50,37,50,60,5,False,5,105,70
735,726,726,Vivillon,Bug,Flying,80,52,50,90,50,89,6,False,12,170,185,Frogadier,Water,Normal,54,63,52,83,56,97,6,False,6,109,142
559,277,559,Pignite,Fire,Fighting,90,93,55,70,55,55,5,False,10,555,146,Torchic,Fire,Normal,45,60,40,70,50,45,3,False,4,25,62
50,470,50,Gloom,Grass,Poison,60,65,70,85,75,40,1,False,8,86,138,Shellos,Water,Normal,76,48,48,57,62,34,4,False,3,63,65
44,15,44,Ninetales,Fire,Normal,73,76,75,81,100,100,1,False,11,199,177,Metapod,Bug,Normal,50,20,55,25,25,30,1,False,7,99,72
491,411,491,Spiritomb,Ghost,Dark,50,92,108,92,108,35,4,False,10,1080,170,Beldum,Steel,Psychic,40,55,80,35,60,30,3,False,6,952,60
658,760,658,Galvantula,Bug,Electric,70,77,60,97,60,108,5,False,8,143,165,Barbaracle,Rock,Water,72,105,115,54,86,68,6,False,13,960,175
708,760,708,Zekrom,Dragon,Electric,100,150,120,120,100,90,5,True,29,3450,306,Barbaracle,Rock,Water,72,105,115,54,86,68,6,False,13,960,175
730,532,532,Fletchling,Normal,Flying,45,50,43,40,38,62,6,False,3,17,56,Rotom,Electric,Ghost,50,50,77,95,77,91,4,False,3,3,154
437,607,437,Monferno,Fire,Fighting,64,78,52,78,52,81,4,False,9,220,142,Cottonee,Grass,Fairy,40,27,60,37,50,66,5,False,3,6,56
669,302,302,Litwick,Ghost,Fire,50,30,55,65,55,20,5,False,3,31,55,Wingull,Water,Flying,40,30,30,55,30,85,3,False,6,95,54
344,152,344,Illumise,Bug,Normal,65,47,55,73,75,85,3,False,6,177,151,Kabuto,Rock,Water,30,80,90,55,45,55,1,False,5,115,71
156,791,156,Snorlax,Normal,Normal,160,110,65,65,110,30,1,False,21,4600,189,Noibat,Flying,Dragon,40,30,35,45,40,55,6,False,5,80,49
344,329,344,Illumise,Bug,Normal,65,47,55,73,75,85,3,False,6,177,151,Mawile,Steel,Fairy,50,85,85,55,55,50,3,False,6,115,133
632,505,505,Zorua,Dark,Normal,40,65,40,80,40,65,5,False,7,125,66,Toxicroak,Poison,Fighting,83,106,65,86,65,85,4,False,13,444,172
130,581,581,Staryu,Water,Normal,30,45,55,70,55,85,1,False,8,345,68,Unfezant,Normal,Flying,80,115,80,65,55,93,5,False,12,290,220
649,303,649,Emolga,Electric,Flying,55,75,60,75,60,103,5,False,4,50,150,Pelipper,Water,Flying,60,50,100,85,70,65,3,False,12,280,154
168,277,168,Bayleef,Grass,Normal,60,62,80,63,80,60,2,False,12,158,142,Torchic,Fire,Normal,45,60,40,70,50,45,3,False,4,25,62
16,39,16,Butterfree,Bug,Flying,60,45,50,90,80,70,1,False,11,320,178,Nidorino,Poison,Normal,61,72,57,55,55,65,1,False,9,195,128
682,335,682,Mienshao,Fighting,Normal,65,125,60,95,60,105,5,False,14,355,179,Meditite,Fighting,Psychic,30,40,55,40,55,60,3,False,6,112,56
253,449,253,Porygon2,Normal,Normal,85,80,90,105,95,60,2,False,6,325,180,Shinx,Electric,Normal,45,65,34,40,34,45,4,False,5,95,53
16,352,16,Butterfree,Bug,Flying,60,45,50,90,80,70,1,False,11,320,178,Wailord,Water,Normal,170,90,45,90,45,60,3,False,145,3980,175
776,232,232,Sliggoo,Dragon,Normal,68,75,53,83,113,60,6,False,8,175,158,Heracross,Bug,Fighting,80,125,75,40,95,85,2,False,15,540,175
444,651,444,Staraptor,Normal,Flying,85,120,70,50,60,100,4,False,12,249,218,Escavalier,Bug,Steel,70,135,105,60,105,20,5,False,10,330,173
765,576,576,Helioptile,Electric,Normal,44,38,33,61,43,70,6,False,5,60,58,Simipour,Water,Normal,75,98,63,98,63,101,5,False,10,290,174
453,234,234,Roserade,Grass,Poison,60,70,65,125,105,90,4,False,9,145,232,Sneasel,Dark,Ice,55,95,55,35,75,115,2,False,9,280,86
18,626,626,Kakuna,Bug,Poison,45,25,50,25,25,35,1,False,6,100,72,Tirtouga,Water,Rock,54,78,103,53,45,22,5,False,7,165,71
734,400,400,Spewpa,Bug,Normal,45,22,60,27,30,29,6,False,3,84,75,Sealeo,Ice,Water,90,60,70,75,70,45,3,False,11,876,144
635,86,635,Cinccino,Normal,Normal,75,95,60,65,60,115,5,False,5,75,165,Slowpoke,Water,Psychic,90,65,65,40,40,15,1,False,12,360,63
619,97,619,Dwebble,Bug,Rock,50,65,85,35,35,55,5,False,3,145,65,Muk,Poison,Normal,105,105,75,65,100,50,1,False,12,300,175
218,519,519,Wobbuffet,Psychic,Normal,190,33,58,33,58,33,2,False,13,285,142,Magmortar,Fire,Normal,75,95,67,125,95,83,4,False,16,680,243
219,660,660,Girafarig,Normal,Psychic,70,80,65,90,65,85,2,False,15,415,159,Ferrothorn,Grass,Steel,74,94,131,54,116,20,5,False,10,1100,171
179,588,588,Noctowl,Normal,Flying,100,50,50,76,96,70,2,False,16,408,158,Swoobat,Psychic,Flying,67,57,55,77,55,114,5,False,9,105,149
485,609,609,Bronzor,Steel,Psychic,57,24,86,24,86,23,4,False,5,605,60,Petilil,Grass,Normal,45,35,50,70,50,30,5,False,5,66,56
326,259,259,Delcatty,Normal,Normal,70,65,65,55,55,70,3,False,11,326,140,Elekid,Electric,Normal,45,63,37,65,55,95,2,False,6,235,72
359,525,525,Spinda,Normal,Normal,60,60,60,60,60,60,3,False,11,50,126,Mamoswine,Ice,Ground,110,130,80,70,60,80,4,False,25,2910,239
403,677,677,Huntail,Water,Normal,55,104,105,94,75,52,3,False,17,270,170,Cryogonal,Ice,Normal,70,50,30,95,135,105,5,False,11,1480,180
637,113,637,Gothorita,Psychic,Normal,60,45,70,75,85,55,5,False,7,180,137,Cubone,Ground,Normal,50,50,95,40,50,35,1,False,4,65,64
384,664,384,Castform,Normal,Normal,70,70,70,70,70,70,3,False,3,8,147,Tynamo,Electric,Normal,35,55,40,45,40,60,5,False,2,3,55
219,74,219,Girafarig,Normal,Psychic,70,80,65,90,65,85,2,False,15,415,159,Machoke,Fighting,Normal,80,100,70,50,60,45,1,False,15,705,142
685,139,139,Golurk,Ground,Ghost,89,124,80,55,80,55,5,False,28,3300,169,Tauros,Normal,Normal,75,100,95,40,70,110,1,False,14,884,172
131,758,131,Starmie,Water,Psychic,60,75,85,100,85,115,1,False,11,800,182,Malamar,Dark,Psychic,86,92,88,68,75,73,6,False,15,470,169
299,341,341,Shiftry,Grass,Dark,90,100,60,90,60,80,3,False,13,596,216,Plusle,Electric,Normal,60,50,40,85,75,95,3,False,4,42,142
395,567,567,Wynaut,Psychic,Normal,95,23,48,23,48,23,3,False,6,140,52,Herdier,Normal,Normal,65,80,65,35,65,60,5,False,9,147,130
444,285,444,Staraptor,Normal,Flying,85,120,70,50,60,100,4,False,12,249,218,Poochyena,Dark,Normal,35,55,35,30,30,35,3,False,5,136,56
510,136,136,Snover,Grass,Ice,60,62,50,62,60,40,4,False,10,505,67,Magmar,Fire,Normal,65,95,57,100,85,93,1,False,13,445,173
216,101,101,Misdreavus,Ghost,Normal,60,60,60,85,85,85,2,False,7,10,87,Haunter,Ghost,Poison,45,50,45,115,55,95,1,False,16,1,142
764,51,764,Clawitzer,Water,Normal,71,73,88,120,89,59,6,False,13,353,100,Vileplume,Grass,Poison,75,80,85,110,90,50,1,False,12,186,221
85,267,85,Rapidash,Fire,Normal,65,100,70,80,80,105,1,False,17,950,175,Pupitar,Rock,Ground,70,84,70,65,70,51,2,False,12,1520,144
364,357,357,Cacturne,Grass,Dark,70,115,60,115,60,55,3,False,13,774,166,Spoink,Psychic,Normal,60,25,35,70,80,60,3,False,7,306,66
399,538,538,Spheal,Ice,Water,70,40,50,55,50,25,3,False,8,395,58,Uxie,Psychic,Normal,75,75,130,75,130,95,4,True,3,3,261
571,729,729,Pansage,Grass,Normal,50,53,48,53,48,64,5,False,6,105,63,Diggersby,Normal,Ground,85,56,77,50,77,78,6,False,10,424,148
574,217,574,Simisear,Fire,Normal,75,98,63,98,63,101,5,False,10,280,174,Unown,Psychic,Normal,48,72,48,72,48,48,2,False,5,50,118
469,36,469,Cherrim,Grass,Normal,70,60,70,87,78,85,4,False,5,93,158,Nidorina,Poison,Normal,70,62,67,55,55,56,1,False,8,200,128
448,242,242,Kricketune,Bug,Normal,77,85,51,55,51,65,4,False,10,255,134,Remoraid,Water,Normal,35,65,35,65,35,65,2,False,6,120,60
149,48,48,Porygon,Normal,Normal,65,60,70,85,75,40,1,False,8,365,79,Golbat,Poison,Flying,75,80,70,65,75,90,1,False,16,550,159
741,121,741,Skiddo,Grass,Normal,66,65,48,62,57,52,6,False,9,310,70,Rhydon,Ground,Rock,105,130,120,45,45,40,1,False,19,1200,170
602,28,28,Swadloon,Bug,Grass,55,63,90,50,80,42,5,False,5,73,133,Fearow,Normal,Flying,65,90,65,61,61,100,1,False,12,380,155
707,304,707,Reshiram,Dragon,Fire,100,120,100,150,120,90,5,True,32,3300,306,Ralts,Psychic,Fairy,28,25,25,45,35,40,3,False,4,66,40
511,667,511,Abomasnow,Grass,Ice,90,92,75,92,85,60,4,False,22,1355,173,Elgyem,Psychic,Normal,55,55,55,85,55,30,5,False,5,90,67
310,469,469,Shroomish,Grass,Normal,60,40,60,40,60,35,3,False,4,45,59,Cherrim,Grass,Normal,70,60,70,87,78,85,4,False,5,93,158
198,231,198,Bellossom,Grass,Normal,75,80,95,90,100,50,2,False,4,58,221,Shuckle,Bug,Rock,20,10,230,10,230,5,2,False,6,205,177
95,446,446,Dewgong,Water,Ice,90,70,80,70,95,70,1,False,17,1200,166,Bibarel,Normal,Water,79,85,60,55,60,71,4,False,10,315,144
292,682,682,Cascoon,Bug,Normal,50,35,55,25,25,15,3,False,7,115,72,Mienshao,Fighting,Normal,65,125,60,95,60,105,5,False,14,355,179
286,326,326,Mightyena,Dark,Normal,70,90,70,60,60,70,3,False,10,370,147,Delcatty,Normal,Normal,70,65,65,55,55,70,3,False,11,326,140
481,549,481,Purugly,Normal,Normal,71,82,64,64,59,112,4,False,10,438,158,Manaphy,Water,Normal,100,100,100,100,100,100,4,False,3,14,270
243,377,377,Octillery,Water,Normal,75,105,75,105,75,45,2,False,9,285,168,Claydol,Ground,Psychic,60,70,105,70,120,75,3,False,15,1080,175
202,502,202,Politoed,Water,Normal,90,75,75,90,100,70,2,False,11,339,225,Skorupi,Poison,Bug,40,50,90,30,55,65,4,False,8,120,66
333,58,333,Aggron,Steel,Rock,70,110,180,60,60,50,3,False,21,3600,239,Meowth,Normal,Normal,40,45,35,40,40,90,1,False,4,42,58
54,244,244,Venonat,Bug,Poison,60,55,50,40,55,45,1,False,10,300,61,Delibird,Ice,Flying,45,55,45,65,45,75,2,False,9,160,116
587,57,57,Woobat,Psychic,Flying,55,45,43,55,43,72,5,False,4,21,65,Dugtrio,Ground,Normal,35,80,50,50,70,120,1,False,7,333,149
455,564,455,Rampardos,Rock,Normal,97,165,60,65,50,58,4,False,16,1025,173,Patrat,Normal,Normal,45,55,39,35,39,42,5,False,5,116,51
526,383,526,Porygon-Z,Normal,Normal,85,80,70,135,75,90,4,False,9,340,241,Milotic,Water,Normal,95,60,79,100,125,81,3,False,62,1620,189
418,767,418,Latias,Dragon,Psychic,80,80,90,110,130,110,3,True,14,400,270,Tyrunt,Rock,Dragon,58,89,77,45,45,48,6,False,8,260,72
756,569,756,Slurpuff,Fairy,Normal,82,80,86,85,75,72,6,False,8,50,168,Purrloin,Dark,Normal,41,50,37,50,37,66,5,False,4,101,56
455,521,521,Rampardos,Rock,Normal,97,165,60,65,50,58,4,False,16,1025,173,Yanmega,Bug,Flying,86,76,86,116,56,95,4,False,19,515,180
52,565,565,Paras,Bug,Grass,35,70,55,45,55,25,1,False,3,54,57,Watchog,Normal,Normal,60,85,69,60,69,77,5,False,11,270,147
740,81,740,Florges,Fairy,Normal,78,65,68,112,154,75,6,False,11,100,248,Geodude,Rock,Ground,40,80,100,30,30,20,1,False,4,200,60
440,439,440,Prinplup,Water,Normal,64,66,68,81,76,50,4,False,8,230,142,Piplup,Water,Normal,53,51,53,61,56,40,4,False,4,52,63
251,170,170,Phanpy,Ground,Normal,90,60,60,40,40,40,2,False,5,335,66,Cyndaquil,Fire,Normal,39,52,43,60,50,65,2,False,5,79,62
743,245,245,Pancham,Fighting,Normal,67,82,62,46,48,43,6,False,6,80,70,Mantine,Water,Flying,65,40,70,80,140,70,2,False,21,2200,170
181,711,711,Ledian,Bug,Flying,55,35,50,55,110,85,2,False,14,356,137,Kyurem,Dragon,Ice,125,130,90,130,90,95,5,True,30,3250,297
700,466,700,Cobalion,Steel,Fighting,91,90,129,90,72,108,5,True,21,2500,261,Buizel,Water,Normal,55,65,35,60,30,85,4,False,7,295,66
323,215,215,Azurill,Normal,Fairy,50,20,40,20,40,20,3,False,2,20,38,Slowking,Water,Psychic,95,75,80,100,110,30,2,False,20,795,172
413,578,413,Metagross,Steel,Psychic,80,135,130,95,90,70,3,False,16,5500,270,Musharna,Psychic,Normal,116,55,85,107,95,29,5,False,11,605,170
573,58,58,Pansear,Fire,Normal,50,53,48,53,48,64,5,False,6,110,63,Meowth,Normal,Normal,40,45,35,40,40,90,1,False,4,42,58
665,100,665,Eelektrik,Electric,Normal,65,85,70,75,70,40,5,False,12,220,142,Gastly,Ghost,Poison,30,35,30,100,35,80,1,False,13,1,62
603,422,603,Leavanny,Bug,Grass,75,103,80,70,80,92,5,False,12,205,225,Kyogre,Water,Normal,100,100,90,150,140,90,3,True,45,3520,302
309,497,497,Masquerain,Bug,Flying,70,60,62,80,82,60,3,False,8,36,159,Riolu,Fighting,Normal,40,70,40,35,40,60,4,False,7,202,57
137,223,223,Pinsir,Bug,Normal,65,125,100,55,70,85,1,False,15,550,175,Gligar,Ground,Flying,65,75,105,35,65,85,2,False,11,648,86
34,526,526,Sandslash,Ground,Normal,75,100,110,45,55,65,1,False,10,295,158,Porygon-Z,Normal,Normal,85,80,70,135,75,90,4,False,9,340,241
243,728,728,Octillery,Water,Normal,75,105,75,105,75,45,2,False,9,285,168,Bunnelby,Normal,Normal,38,36,38,32,36,57,6,False,4,50,47
466,375,466,Buizel,Water,Normal,55,65,35,60,30,85,4,False,7,295,66,Crawdaunt,Water,Dark,63,120,85,90,55,55,3,False,11,328,164
777,216,216,Goodra,Dragon,Normal,90,100,70,110,150,80,6,False,20,1505,270,Misdreavus,Ghost,Normal,60,60,60,85,85,85,2,False,7,10,87
723,726,726,Braixen,Fire,Normal,59,59,58,90,70,73,6,False,10,145,143,Frogadier,Water,Normal,54,63,52,83,56,97,6,False,6,109,142
1,766,766,Bulbasaur,Grass,Poison,45,49,49,65,65,45,1,False,7,69,64,Heliolisk,Electric,Normal,62,55,52,109,94,109,6,False,10,210,168
668,560,560,Beheeyem,Psychic,Normal,75,75,75,125,95,40,5,False,10,345,170,Emboar,Fire,Fighting,110,123,65,100,65,65,5,False,16,1500,238
361,478,478,Vibrava,Ground,Dragon,50,70,50,50,50,70,3,False,11,153,119,Mismagius,Ghost,Normal,60,60,60,105,105,105,4,False,9,44,173
607,343,343,Cottonee,Grass,Fairy,40,27,60,37,50,66,5,False,3,6,56,Volbeat,Bug,Normal,65,73,55,47,75,85,3,False,7,177,151
600,676,600,Sawk,Fighting,Normal,75,125,75,30,75,85,5,False,14,510,163,Beartic,Ice,Normal,95,110,80,70,80,50,5,False,26,2600,177
424,736,424,Groudon,Ground,Normal,100,150,140,100,90,90,3,True,35,9500,302,Litleo,Fire,Normal,62,50,58,73,54,72,6,False,6,135,74
462,169,169,Mothim,Bug,Flying,70,94,50,94,50,66,4,False,9,233,148,Meganium,Grass,Normal,80,82,100,83,100,80,2,False,18,1005,236
447,374,374,Kricketot,Bug,Normal,37,25,41,25,41,25,4,False,3,22,39,Corphish,Water,Normal,43,80,65,50,35,35,3,False,6,115,62
449,517,517,Shinx,Electric,Normal,45,65,34,40,34,45,4,False,5,95,53,Tangrowth,Grass,Normal,100,100,125,110,50,50,4,False,20,1286,187
615,590,590,Darumaka,Fire,Normal,70,90,45,15,45,50,5,False,6,375,63,Excadrill,Ground,Steel,110,135,60,50,65,88,5,False,7,404,178
251,539,539,Phanpy,Ground,Normal,90,60,60,40,40,40,2,False,5,335,66,Mesprit,Psychic,Normal,80,105,105,105,105,80,4,True,3,3,261
467,506,467,Floatzel,Water,Normal,85,105,55,85,50,115,4,False,11,335,173,Carnivine,Grass,Normal,74,100,72,90,72,46,4,False,14,270,159
583,100,583,Zebstrika,Electric,Normal,75,100,63,80,63,116,5,False,16,795,174,Gastly,Ghost,Poison,30,35,30,100,35,80,1,False,13,1,62
400,214,214,Sealeo,Ice,Water,90,60,70,75,70,45,3,False,11,876,144,Murkrow,Dark,Flying,60,85,42,85,42,91,2,False,5,21,81
662,115,115,Klang,Steel,Normal,60,80,95,70,85,50,5,False,6,510,154,Hitmonlee,Fighting,Normal,50,120,53,35,110,87,1,False,15,498,159
56,656,656,Diglett,Ground,Normal,10,55,25,35,45,95,1,False,2,8,53,Alomomola,Water,Normal,165,75,80,40,45,65,5,False,12,316,165
559,342,559,Pignite,Fire,Fighting,90,93,55,70,55,55,5,False,10,555,146,Minun,Electric,Normal,60,40,50,75,85,95,3,False,4,42,142
774,694,694,Carbink,Rock,Fairy,50,50,150,50,150,50,6,False,3,57,100,Durant,Bug,Steel,58,109,112,48,48,109,5,False,3,330,169
649,17,649,Emolga,Electric,Flying,55,75,60,75,60,103,5,False,4,50,150,Weedle,Bug,Poison,40,35,30,20,20,50,1,False,3,32,39
216,584,216,Misdreavus,Ghost,Normal,60,60,60,85,85,85,2,False,7,10,87,Roggenrola,Rock,Normal,55,75,85,25,25,15,5,False,4,180,56
746,265,265,Espurr,Psychic,Normal,62,48,54,63,60,68,6,False,3,35,71,Suicune,Water,Normal,100,75,115,90,115,85,2,True,20,1870,261
779,467,467,Phantump,Ghost,Grass,43,70,48,50,60,38,6,False,4,70,62,Floatzel,Water,Normal,85,105,55,85,50,115,4,False,11,335,173
298,324,298,Nuzleaf,Grass,Dark,70,70,40,60,40,60,3,False,10,280,119,Nosepass,Rock,Normal,30,45,135,45,90,30,3,False,10,970,75
720,669,720,Quilladin,Grass,Normal,61,78,95,56,58,57,6,False,7,290,142,Litwick,Ghost,Fire,50,30,55,65,55,20,5,False,3,31,55
718,675,718,Genesect,Bug,Steel,71,120,95,120,95,99,5,False,15,825,270,Cubchoo,Ice,Normal,55,70,40,60,40,40,5,False,5,85,61
542,172,172,Palkia,Water,Dragon,90,120,100,150,120,100,4,True,42,3360,306,Typhlosion,Fire,Normal,78,84,78,109,85,100,2,False,17,795,240
338,492,338,Electrike,Electric,Normal,40,45,40,65,40,65,3,False,6,152,59,Gible,Dragon,Ground,58,70,45,40,45,42,4,False,7,205,60
281,790,281,Mudkip,Water,Normal,50,70,50,50,50,40,3,False,4,76,62,Avalugg,Ice,Normal,95,117,184,44,46,28,6,False,20,5050,180
518,776,518,Electivire,Electric,Normal,75,123,67,95,85,95,4,False,18,1386,243,Sliggoo,Dragon,Normal,68,75,53,83,113,60,6,False,8,175,158
428,393,428,Jirachi,Steel,Psychic,100,100,100,100,100,100,3,True,3,11,270,Absol,Dark,Normal,65,130,60,75,60,75,3,False,12,470,163
734,26,26,Spewpa,Bug,Normal,45,22,60,27,30,29,6,False,3,84,75,Raticate,Normal,Normal,55,81,60,50,70,97,1,False,7,185,145
114,228,228,Marowak,Ground,Normal,60,80,110,50,80,45,1,False,10,450,149,Qwilfish,Water,Poison,65,95,75,55,55,85,2,False,5,39,88
770,554,554,Aurorus,Rock,Ice,123,77,72,99,92,58,6,False,27,2250,104,Victini,Psychic,Fire,100,100,100,100,100,100,5,True,4,40,270
520,371,520,Togekiss,Fairy,Flying,85,50,95,120,115,80,4,False,15,380,245,Solrock,Rock,Psychic,70,95,85,55,65,70,3,False,12,1540,161
579,679,679,Pidove,Normal,Flying,50,55,50,36,30,43,5,False,3,21,53,Accelgor,Bug,Normal,80,70,40,100,60,145,5,False,8,253,173
726,48,726,Frogadier,Water,Normal,54,63,52,83,56,97,6,False,6,109,142,Golbat,Poison,Flying,75,80,70,65,75,90,1,False,16,550,159
43,30,30,Vulpix,Fire,Normal,38,41,40,50,65,65,1,False,6,99,60,Arbok,Poison,Normal,60,85,69,65,79,80,1,False,35,650,157
14,612,612,Caterpie,Bug,Normal,45,30,35,20,20,45,1,False,3,29,39,Sandile,Ground,Dark,50,72,35,35,35,65,5,False,7,152,58
23,2,23,Pidgeot,Normal,Flying,83,80,75,70,70,101,1,False,15,395,216,Ivysaur,Grass,Poison,60,62,63,80,80,60,1,False,10,130,142
762,104,104,Dragalge,Poison,Dragon,65,75,90,97,123,44,6,False,18,815,173,Onix,Rock,Ground,35,45,160,30,45,70,1,False,88,2100,77
386,559,559,Shuppet,Ghost,Normal,44,75,35,63,33,45,3,False,6,23,59,Pignite,Fire,Fighting,90,93,55,70,55,55,5,False,10,555,146
670,174,174,Lampent,Ghost,Fire,60,40,60,95,60,55,5,False,6,130,130,Croconaw,Water,Normal,65,80,80,59,63,58,2,False,11,250,142
216,420,420,Misdreavus,Ghost,Normal,60,60,60,85,85,85,2,False,7,10,87,Latios,Dragon,Psychic,80,90,80,130,110,110,3,True,20,600,270
397,306,306,Glalie,Ice,Normal,80,80,80,80,80,80,3,False,15,2565,168,Gardevoir,Psychic,Fairy,68,65,65,125,115,80,3,False,16,484,233
